ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	Prepared	7/11/2010
3	Lynchburg District	118	City of Lynchburg Total:																														556,701	2.92%	0.25%	334.08	3.24%	0.45%	881,553	4.18%	0.40%	43.29	3.48%	0.06%													1,438,254	0.65%	377.37	0.51%
3	Lynchburg District	130	Town of South Boston	14	Urban Principal Arterial - Other			              																															79,333	0.38%	0.04%	6.34	0.51%	0.01%													79,333	0.04%	6.34	0.01%
3	Lynchburg District	130	Town of South Boston	16	Urban Minor Arterial			              																									16,651	0.09%	0.01%	4.71	0.05%	0.01%	19,593	0.09%	0.01%	3.58	0.29%	0.00%													36,244	0.02%	8.29	0.01%
3	Lynchburg District	130	Town of South Boston	17	Urban Collector			              																									4,537	0.02%	0.00%	4.27	0.04%	0.01%																			4,537	0.00%	4.27	0.01%
3	Lynchburg District	130	Town of South Boston	19	Urban Local System			              																									14,860	0.08%	0.01%	45.91	0.45%	0.06%																			14,860	0.01%	45.91	0.06%
3	Lynchburg District	130	Town of South Boston Total:																														36,048	0.19%	0.02%	54.89	0.53%	0.07%	98,926	0.47%	0.04%	9.92	0.80%	0.01%													134,975	0.06%	64.81	0.09%
3	Lynchburg District		Lynchburg District Total:						2,302,946	5.83%	1.04%	6,185.39	12.71%	8.34%	5,910,312	8.74%	2.67%	1,079.96	12.98%	1.46%													914,410	4.80%	0.41%	732.74	7.11%	0.99%	1,642,322	7.78%	0.74%	105.37	8.46%	0.14%													10,769,990	4.86%	8,103.46	10.93%
4	Richmond District	004	Amelia County	2	Rural Principal Arterial - Other			              							281,412	0.42%	0.13%	18.89	0.23%	0.03%																																					281,412	0.13%	18.89	0.03%
4	Richmond District	004	Amelia County	7	Rural Major Collector			              	86,478	0.22%	0.04%	63.99	0.13%	0.09%	66,590	0.10%	0.03%	20.54	0.25%	0.03%																																					153,067	0.07%	84.53	0.11%
4	Richmond District	004	Amelia County	8	Rural Minor Collector			              	31,101	0.08%	0.01%	41.36	0.08%	0.06%	154	0.00%	0.00%	0.06	0.00%	0.00%																																					31,254	0.01%	41.42	0.06%
4	Richmond District	004	Amelia County	9	Rural Local System			              	63,990	0.16%	0.03%	260.50	0.54%	0.35%	13	0.00%	0.00%	0.54	0.01%	0.00%																																					64,003	0.03%	261.04	0.35%
4	Richmond District	004	Amelia County Total:						181,569	0.46%	0.08%	365.85	0.75%	0.49%	348,168	0.52%	0.16%	40.03	0.48%	0.05%																																					529,737	0.24%	405.88	0.55%
4	Richmond District	012	Brunswick County	1	Rural Principal Arterial - Interstate			              													409,903	0.62%	0.18%	20.77	1.86%	0.03%																															409,903	0.18%	20.77	0.03%
4	Richmond District	012	Brunswick County	2	Rural Principal Arterial - Other			              							203,841	0.30%	0.09%	23.25	0.28%	0.03%																																					203,841	0.09%	23.25	0.03%
4	Richmond District	012	Brunswick County	6	Rural Minor Arterial			              							48,277	0.07%	0.02%	24.09	0.29%	0.03%																																					48,277	0.02%	24.09	0.03%
4	Richmond District	012	Brunswick County	7	Rural Major Collector			              	100,906	0.26%	0.05%	127.66	0.26%	0.17%	65,091	0.10%	0.03%	40.04	0.48%	0.05%																																					165,997	0.07%	167.70	0.23%
4	Richmond District	012	Brunswick County	8	Rural Minor Collector			              	9,222	0.02%	0.00%	33.62	0.07%	0.05%																																											9,222	0.00%	33.62	0.05%
4	Richmond District	012	Brunswick County	9	Rural Local System			              	83,198	0.21%	0.04%	428.70	0.88%	0.58%	339	0.00%	0.00%	2.30	0.03%	0.00%																																					83,537	0.04%	431.00	0.58%
4	Richmond District	012	Brunswick County Total:						193,326	0.49%	0.09%	589.98	1.21%	0.80%	317,548	0.47%	0.14%	89.68	1.08%	0.12%	409,903	0.62%	0.18%	20.77	1.86%	0.03%																															920,777	0.42%	700.43	0.94%
4	Richmond District	018	Charles City County	6	Rural Minor Arterial			              							90,552	0.13%	0.04%	38.53	0.46%	0.05%																																					90,552	0.04%	38.53	0.05%
4	Richmond District	018	Charles City County	7	Rural Major Collector			              	12,890	0.03%	0.01%	13.43	0.03%	0.02%	12,301	0.02%	0.01%	6.42	0.08%	0.01%																																					25,191	0.01%	19.85	0.03%
4	Richmond District	018	Charles City County	8	Rural Minor Collector			              	16,804	0.04%	0.01%	15.62	0.03%	0.02%																																											16,804	0.01%	15.62	0.02%
4	Richmond District	018	Charles City County	9	Rural Local System			              	37,398	0.09%	0.02%	109.03	0.22%	0.15%																																											37,398	0.02%	109.03	0.15%
4	Richmond District	018	Charles City County Total:						67,093	0.17%	0.03%	138.08	0.28%	0.19%	102,852	0.15%	0.05%	44.95	0.54%	0.06%																																					169,945	0.08%	183.03	0.25%
4	Richmond District	020	Chesterfield County	2	Rural Principal Arterial - Other			              							142,119	0.21%	0.06%	8.00	0.10%	0.01%																																					142,119	0.06%	8.00	0.01%
4	Richmond District	020	Chesterfield County	6	Rural Minor Arterial			              	93,441	0.24%	0.04%	21.30	0.04%	0.03%	40,320	0.06%	0.02%	1.36	0.02%	0.00%																																					133,761	0.06%	22.66	0.03%
4	Richmond District	020	Chesterfield County	7	Rural Major Collector			              	104,001	0.26%	0.05%	62.31	0.13%	0.08%																																											104,001	0.05%	62.31	0.08%
4	Richmond District	020	Chesterfield County	9	Rural Local System			              	78,526	0.20%	0.04%	182.29	0.37%	0.25%	543	0.00%	0.00%	1.03	0.01%	0.00%																																					79,069	0.04%	183.32	0.25%
4	Richmond District	020	Chesterfield County	11	Urban Principal Arterial - Interstate			              													2,022,356	3.08%	0.91%	22.93	2.05%	0.03%																															2,022,356	0.91%	22.93	0.03%
4	Richmond District	020	Chesterfield County	12	Urban Principal Arterial - Other Freeways or Expressways			              							2,087,161	3.09%	0.94%	46.57	0.56%	0.06%																																					2,087,161	0.94%	46.57	0.06%
4	Richmond District	020	Chesterfield County	14	Urban Principal Arterial - Other			              	156,870	0.40%	0.07%	4.77	0.01%	0.01%	2,108,410	3.12%	0.95%	62.80	0.75%	0.08%																																					2,265,280	1.02%	67.57	0.09%
4	Richmond District	020	Chesterfield County	16	Urban Minor Arterial			              	864,856	2.19%	0.39%	105.91	0.22%	0.14%	148,893	0.22%	0.07%	18.44	0.22%	0.02%																																					1,013,748	0.46%	124.35	0.17%
4	Richmond District	020	Chesterfield County	17	Urban Collector			              	555,776	1.41%	0.25%	141.42	0.29%	0.19%																																											555,776	0.25%	141.42	0.19%
4	Richmond District	020	Chesterfield County	19	Urban Local System			              	712,070	1.80%	0.32%	1,150.37	2.36%	1.55%	9,733	0.01%	0.00%	7.54	0.09%	0.01%																																					721,803	0.33%	1,157.91	1.56%
4	Richmond District	020	Chesterfield County Total:						2,565,539	6.50%	1.16%	1,668.37	3.43%	2.25%	4,537,179	6.71%	2.05%	145.74	1.75%	0.20%	2,022,356	3.08%	0.91%	22.93	2.05%	0.03%																															9,125,074	4.11%	1,837.04	2.48%
4	Richmond District	026	Dinwiddie County	1	Rural Principal Arterial - Interstate			              													442,176	0.67%	0.20%	19.02	1.70%	0.03%																															442,176	0.20%	19.02	0.03%
4	Richmond District	026	Dinwiddie County	2	Rural Principal Arterial - Other			              							135,538	0.20%	0.06%	19.88	0.24%	0.03%																																					135,538	0.06%	19.88	0.03%
4	Richmond District	026	Dinwiddie County	6	Rural Minor Arterial			              							33,451	0.05%	0.02%	27.93	0.34%	0.04%																																					33,451	0.02%	27.93	0.04%
4	Richmond District	026	Dinwiddie County	7	Rural Major Collector			              	69,824	0.18%	0.03%	90.78	0.19%	0.12%	56,889	0.08%	0.03%	18.81	0.23%	0.03%																																					126,713	0.06%	109.59	0.15%
4	Richmond District	026	Dinwiddie County	8	Rural Minor Collector			              	18,506	0.05%	0.01%	48.15	0.10%	0.06%																																											18,506	0.01%	48.15	0.06%
4	Richmond District	026	Dinwiddie County	9	Rural Local System			              	102,232	0.26%	0.05%	334.45	0.69%	0.45%	491	0.00%	0.00%	2.58	0.03%	0.00%																																					102,723	0.05%	337.03	0.45%
4	Richmond District	026	Dinwiddie County	11	Urban Principal Arterial - Interstate			              													569,741	0.87%	0.26%	11.36	1.01%	0.02%																															569,741	0.26%	11.36	0.02%
4	Richmond District	026	Dinwiddie County	14	Urban Principal Arterial - Other			              							102,889	0.15%	0.05%	6.68	0.08%	0.01%																																					102,889	0.05%	6.68	0.01%
4	Richmond District	026	Dinwiddie County	16	Urban Minor Arterial			              	14,283	0.04%	0.01%	2.59	0.01%	0.00%	83,076	0.12%	0.04%	9.69	0.12%	0.01%																																					97,359	0.04%	12.28	0.02%
4	Richmond District	026	Dinwiddie County	17	Urban Collector			              	34,642	0.09%	0.02%	20.43	0.04%	0.03%																																											34,642	0.02%	20.43	0.03%
4	Richmond District	026	Dinwiddie County	19	Urban Local System			              	20,887	0.05%	0.01%	47.78	0.10%	0.06%	10,560	0.02%	0.00%	6.91	0.08%	0.01%																																					31,448	0.01%	54.69	0.07%
4	Richmond District	026	Dinwiddie County Total:						260,374	0.66%	0.12%	544.18	1.12%	0.73%	422,894	0.63%	0.19%	92.48	1.11%	0.12%	1,011,917	1.54%	0.46%	30.38	2.71%	0.04%																															1,695,185	0.76%	667.04	0.90%
4	Richmond District	037	Goochland County	1	Rural Principal Arterial - Interstate			              													933,251	1.42%	0.42%	27.99	2.50%	0.04%																															933,251	0.42%	27.99	0.04%
4	Richmond District	037	Goochland County	2	Rural Principal Arterial - Other			              							246,648	0.36%	0.11%	6.53	0.08%	0.01%																																					246,648	0.11%	6.53	0.01%
4	Richmond District	037	Goochland County	6	Rural Minor Arterial			              							42,656	0.06%	0.02%	8.71	0.10%	0.01%																																					42,656	0.02%	8.71	0.01%
4	Richmond District	037	Goochland County	7	Rural Major Collector			              	105,493	0.27%	0.05%	30.22	0.06%	0.04%	292,280	0.43%	0.13%	63.89	0.77%	0.09%																																					397,773	0.18%	94.11	0.13%
4	Richmond District	037	Goochland County	8	Rural Minor Collector			              	38,226	0.10%	0.02%	27.81	0.06%	0.04%																																											38,226	0.02%	27.81	0.04%
4	Richmond District	037	Goochland County	9	Rural Local System			              	104,032	0.26%	0.05%	272.27	0.56%	0.37%	2,019	0.00%	0.00%	6.61	0.08%	0.01%																																					106,051	0.05%	278.88	0.38%
4	Richmond District	037	Goochland County	19	Urban Local System			              	582	0.00%	0.00%	3.65	0.01%	0.00%																																											582	0.00%	3.65	0.00%
4	Richmond District	037	Goochland County Total:						248,333	0.63%	0.11%	333.95	0.69%	0.45%	583,603	0.86%	0.26%	85.74	1.03%	0.12%	933,251	1.42%	0.42%	27.99	2.50%	0.04%																															1,765,186	0.80%	447.68	0.60%
4	Richmond District	042	Hanover County	1	Rural Principal Arterial - Interstate			              													1,185,239	1.80%	0.53%	11.56	1.03%	0.02%																															1,185,239	0.53%	11.56	0.02%
4	Richmond District	042	Hanover County	2	Rural Principal Arterial - Other			              							146,555	0.22%	0.07%	7.58	0.09%	0.01%																																					146,555	0.07%	7.58	0.01%
4	Richmond District	042	Hanover County	6	Rural Minor Arterial			              							262,754	0.39%	0.12%	41.02	0.49%	0.06%																																					262,754	0.12%	41.02	0.06%
4	Richmond District	042	Hanover County	7	Rural Major Collector			              	184,110	0.47%	0.08%	75.60	0.16%	0.10%	47,960	0.07%	0.02%	10.21	0.12%	0.01%																																					232,070	0.10%	85.81	0.12%
4	Richmond District	042	Hanover County	8	Rural Minor Collector			              	96,653	0.24%	0.04%	84.67	0.17%	0.11%																																											96,653	0.04%	84.67	0.11%
4	Richmond District	042	Hanover County	9	Rural Local System			              	210,434	0.53%	0.09%	364.50	0.75%	0.49%	3,973	0.01%	0.00%	4.29	0.05%	0.01%																																					214,408	0.10%	368.79	0.50%
4	Richmond District	042	Hanover County	11	Urban Principal Arterial - Interstate			              													1,234,908	1.88%	0.56%	13.44	1.20%	0.02%																															1,234,908	0.56%	13.44	0.02%
4	Richmond District	042	Hanover County	12	Urban Principal Arterial - Other Freeways or Expressways			              							32,320	0.05%	0.01%	1.33	0.02%	0.00%																																					32,320	0.01%	1.33	0.00%
4	Richmond District	042	Hanover County	14	Urban Principal Arterial - Other			              							215,444	0.32%	0.10%	9.80	0.12%	0.01%																																					215,444	0.10%	9.80	0.01%
4	Richmond District	042	Hanover County	16	Urban Minor Arterial			              	49,080	0.12%	0.02%	3.88	0.01%	0.01%	111,870	0.17%	0.05%	13.75	0.17%	0.02%																																					160,950	0.07%	17.63	0.02%
4	Richmond District	042	Hanover County	17	Urban Collector			              	333,287	0.84%	0.15%	51.14	0.11%	0.07%																																											333,287	0.15%	51.14	0.07%
4	Richmond District	042	Hanover County	19	Urban Local System			              	127,415	0.32%	0.06%	243.15	0.50%	0.33%	303	0.00%	0.00%	1.27	0.02%	0.00%																																					127,718	0.06%	244.42	0.33%
4	Richmond District	042	Hanover County Total:						1,000,979	2.53%	0.45%	822.94	1.69%	1.11%	821,180	1.21%	0.37%	89.25	1.07%	0.12%	2,420,147	3.68%	1.09%	25.00	2.23%	0.03%																															4,242,306	1.91%	937.19	1.26%
4	Richmond District	043	Henrico County	1	Rural Principal Arterial - Interstate			              													118,972	0.18%	0.05%	1.75	0.16%	0.00%																															118,972	0.05%	1.75	0.00%
4	Richmond District	043	Henrico County	6	Rural Minor Arterial			              							3,629	0.01%	0.00%	1.72	0.02%	0.00%																																					3,629	0.00%	1.72	0.00%
4	Richmond District	043	Henrico County	7	Rural Major Collector			              							18,023	0.03%	0.01%	1.85	0.02%	0.00%																																					18,023	0.01%	1.85	0.00%
4	Richmond District	043	Henrico County	9	Rural Local System			              							411	0.00%	0.00%	2.04	0.02%	0.00%							31,346	0.77%	0.01%	60.77	3.59%	0.08%																									31,758	0.01%	62.81	0.08%
4	Richmond District	043	Henrico County	11	Urban Principal Arterial - Interstate			              													4,626,974	7.04%	2.09%	68.15	6.09%	0.09%																															4,626,974	2.09%	68.15	0.09%
4	Richmond District	043	Henrico County	12	Urban Principal Arterial - Other Freeways or Expressways			              							354,199	0.52%	0.16%	14.98	0.18%	0.02%																																					354,199	0.16%	14.98	0.02%
4	Richmond District	043	Henrico County	14	Urban Principal Arterial - Other			              							665,164	0.98%	0.30%	27.09	0.33%	0.04%							634,395	15.65%	0.29%	27.02	1.60%	0.04%																									1,299,559	0.59%	54.11	0.07%
4	Richmond District	043	Henrico County	16	Urban Minor Arterial			              							779,886	1.15%	0.35%	60.63	0.73%	0.08%							854,275	21.08%	0.39%	95.93	5.67%	0.13%																									1,634,161	0.74%	156.56	0.21%
