ReportID:	1210	DataYear:	2009		ReportID:	1210	DataYear:	2009		ReportID:	1210	DataYear:	2009		ReportID:	1210	DataYear:	2009		ReportID:	1210	DataYear:	2009		ReportID:	1210	DataYear:	2009	Prepared	7/11/2010
 		073	Prince Edward County	8	Rural Minor Collector			              	13,029	0.02%	0.01%	35.18	0.06%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	13,029	0.01%	35.18	0.05%
 		073	Prince Edward County	9	Rural Local System			              	48,105	0.07%	0.02%	292.62	0.46%	0.39%	161	0.00%	0.00%	2.92	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	48,266	0.02%	295.54	0.40%
 		073	Prince Edward County Total:						122,915	0.19%	0.06%	406.93	0.65%	0.55%	453,245	0.50%	0.20%	69.95	0.70%	0.09%	0	0.00%	0.00%	0.00	0.00%	0.00%	576,160	0.26%	476.88	0.64%
 		074	Prince George County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	441,170	0.67%	0.20%	11.79	1.05%	0.02%	441,170	0.20%	11.79	0.02%
 		074	Prince George County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	79,958	0.09%	0.04%	6.20	0.06%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	79,958	0.04%	6.20	0.01%
 		074	Prince George County	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	74,482	0.08%	0.03%	21.33	0.21%	0.03%	0	0.00%	0.00%	0.00	0.00%	0.00%	74,482	0.03%	21.33	0.03%
 		074	Prince George County	7	Rural Major Collector			              	31,641	0.05%	0.01%	32.91	0.05%	0.04%	30,055	0.03%	0.01%	18.75	0.19%	0.03%	0	0.00%	0.00%	0.00	0.00%	0.00%	61,696	0.03%	51.66	0.07%
 		074	Prince George County	8	Rural Minor Collector			              	13,221	0.02%	0.01%	26.54	0.04%	0.04%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	13,221	0.01%	26.54	0.04%
 		074	Prince George County	9	Rural Local System			              	39,992	0.06%	0.02%	156.03	0.25%	0.21%	4,928	0.01%	0.00%	9.11	0.09%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	44,920	0.02%	165.14	0.22%
 		074	Prince George County	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	221,884	0.34%	0.10%	10.53	0.94%	0.01%	221,884	0.10%	10.53	0.01%
 		074	Prince George County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	202,967	0.22%	0.09%	10.49	0.11%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	202,967	0.09%	10.49	0.01%
 		074	Prince George County	16	Urban Minor Arterial			              	8,529	0.01%	0.00%	1.70	0.00%	0.00%	112,202	0.12%	0.05%	19.36	0.19%	0.03%	0	0.00%	0.00%	0.00	0.00%	0.00%	120,731	0.05%	21.06	0.03%
 		074	Prince George County	17	Urban Collector			              	110,613	0.17%	0.05%	28.92	0.05%	0.04%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	110,613	0.05%	28.92	0.04%
 		074	Prince George County	19	Urban Local System			              	131,677	0.20%	0.06%	109.50	0.17%	0.15%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	131,677	0.06%	109.50	0.15%
 		074	Prince George County Total:						335,672	0.52%	0.15%	355.60	0.56%	0.48%	504,593	0.55%	0.23%	85.24	0.85%	0.11%	663,054	1.01%	0.30%	22.32	1.99%	0.03%	1,503,319	0.68%	463.16	0.62%
 		076	Prince William County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	98,302	0.15%	0.04%	2.80	0.25%	0.00%	98,302	0.04%	2.80	0.00%
 		076	Prince William County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	88,269	0.10%	0.04%	4.78	0.05%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	88,269	0.04%	4.78	0.01%
 		076	Prince William County	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	132,655	0.15%	0.06%	9.11	0.09%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	132,655	0.06%	9.11	0.01%
 		076	Prince William County	7	Rural Major Collector			              	84,183	0.13%	0.04%	22.55	0.04%	0.03%	143,308	0.16%	0.06%	13.57	0.14%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	227,491	0.10%	36.12	0.05%
 		076	Prince William County	8	Rural Minor Collector			              	24,657	0.04%	0.01%	10.93	0.02%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	24,657	0.01%	10.93	0.01%
 		076	Prince William County	9	Rural Local System			              	145,443	0.23%	0.07%	183.95	0.29%	0.25%	1,963	0.00%	0.00%	3.76	0.04%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	147,406	0.07%	187.71	0.25%
 		076	Prince William County	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	2,889,921	4.40%	1.30%	21.94	1.96%	0.03%	2,889,921	1.30%	21.94	0.03%
 		076	Prince William County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	1,455,239	1.59%	0.66%	43.76	0.44%	0.06%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,455,239	0.66%	43.76	0.06%
 		076	Prince William County	16	Urban Minor Arterial			              	1,663,910	2.57%	0.75%	81.47	0.13%	0.11%	260,100	0.28%	0.12%	10.41	0.10%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,924,010	0.87%	91.88	0.12%
 		076	Prince William County	17	Urban Collector			              	642,019	0.99%	0.29%	83.25	0.13%	0.11%	59,717	0.07%	0.03%	10.23	0.10%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	701,736	0.32%	93.48	0.13%
 		076	Prince William County	19	Urban Local System			              	967,037	1.50%	0.44%	731.13	1.16%	0.99%	3,161	0.00%	0.00%	1.89	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	970,198	0.44%	733.02	0.99%
 		076	Prince William County Total:						3,527,249	5.46%	1.59%	1,113.28	1.77%	1.50%	2,144,412	2.35%	0.97%	97.51	0.98%	0.13%	2,988,223	4.55%	1.35%	24.74	2.21%	0.03%	8,659,885	3.91%	1,235.53	1.67%
 		077	Pulaski County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	655,608	1.00%	0.30%	17.54	1.57%	0.02%	655,608	0.30%	17.54	0.02%
 		077	Pulaski County	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	185,277	0.20%	0.08%	22.37	0.22%	0.03%	0	0.00%	0.00%	0.00	0.00%	0.00%	185,277	0.08%	22.37	0.03%
 		077	Pulaski County	7	Rural Major Collector			              	101,631	0.16%	0.05%	75.27	0.12%	0.10%	14,933	0.02%	0.01%	4.28	0.04%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	116,564	0.05%	79.55	0.11%
 		077	Pulaski County	8	Rural Minor Collector			              	2,788	0.00%	0.00%	8.19	0.01%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	2,788	0.00%	8.19	0.01%
 		077	Pulaski County	9	Rural Local System			              	85,834	0.13%	0.04%	256.52	0.41%	0.35%	23,290	0.03%	0.01%	22.33	0.22%	0.03%	0	0.00%	0.00%	0.00	0.00%	0.00%	109,124	0.05%	278.85	0.38%
 		077	Pulaski County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	85,754	0.09%	0.04%	4.87	0.05%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	85,754	0.04%	4.87	0.01%
 		077	Pulaski County	17	Urban Collector			              	6,286	0.01%	0.00%	4.98	0.01%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	6,286	0.00%	4.98	0.01%
 		077	Pulaski County	19	Urban Local System			              	9,710	0.02%	0.00%	24.39	0.04%	0.03%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	9,710	0.00%	24.39	0.03%
 		077	Pulaski County Total:						206,250	0.32%	0.09%	369.35	0.59%	0.50%	309,254	0.34%	0.14%	53.85	0.54%	0.07%	655,608	1.00%	0.30%	17.54	1.57%	0.02%	1,171,112	0.53%	440.74	0.59%
 		078	Rappahannock County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	108,419	0.12%	0.05%	24.33	0.24%	0.03%	0	0.00%	0.00%	0.00	0.00%	0.00%	108,419	0.05%	24.33	0.03%
 		078	Rappahannock County	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	81,782	0.09%	0.04%	46.92	0.47%	0.06%	0	0.00%	0.00%	0.00	0.00%	0.00%	81,782	0.04%	46.92	0.06%
 		078	Rappahannock County	7	Rural Major Collector			              	21,304	0.03%	0.01%	22.82	0.04%	0.03%	1,002	0.00%	0.00%	0.87	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	22,306	0.01%	23.69	0.03%
 		078	Rappahannock County	8	Rural Minor Collector			              	7,937	0.01%	0.00%	19.95	0.03%	0.03%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	7,937	0.00%	19.95	0.03%
 		078	Rappahannock County	9	Rural Local System			              	37,535	0.06%	0.02%	190.06	0.30%	0.26%	83	0.00%	0.00%	0.35	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	37,618	0.02%	190.41	0.26%
 		078	Rappahannock County Total:						66,776	0.10%	0.03%	232.83	0.37%	0.31%	191,287	0.21%	0.09%	72.47	0.73%	0.10%	0	0.00%	0.00%	0.00	0.00%	0.00%	258,063	0.12%	305.30	0.41%
 		079	Richmond County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	115,364	0.13%	0.05%	11.94	0.12%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	115,364	0.05%	11.94	0.02%
 		079	Richmond County	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	95,725	0.10%	0.04%	18.37	0.18%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	95,725	0.04%	18.37	0.02%
 		079	Richmond County	7	Rural Major Collector			              	27,528	0.04%	0.01%	45.17	0.07%	0.06%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	27,528	0.01%	45.17	0.06%
 		079	Richmond County	8	Rural Minor Collector			              	6,115	0.01%	0.00%	14.27	0.02%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	6,115	0.00%	14.27	0.02%
 		079	Richmond County	9	Rural Local System			              	33,028	0.05%	0.01%	141.96	0.23%	0.19%	38	0.00%	0.00%	0.09	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	33,066	0.01%	142.05	0.19%
 		079	Richmond County Total:						66,672	0.10%	0.03%	201.40	0.32%	0.27%	211,127	0.23%	0.10%	30.40	0.30%	0.04%	0	0.00%	0.00%	0.00	0.00%	0.00%	277,798	0.13%	231.80	0.31%
 		080	Roanoke County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	97,256	0.15%	0.04%	2.06	0.18%	0.00%	97,256	0.04%	2.06	0.00%
 		080	Roanoke County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	178,110	0.19%	0.08%	6.31	0.06%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	178,110	0.08%	6.31	0.01%
 		080	Roanoke County	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	78,330	0.09%	0.04%	30.71	0.31%	0.04%	0	0.00%	0.00%	0.00	0.00%	0.00%	78,330	0.04%	30.71	0.04%
 		080	Roanoke County	7	Rural Major Collector			              	32,900	0.05%	0.01%	37.14	0.06%	0.05%	115,205	0.13%	0.05%	13.44	0.13%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	148,105	0.07%	50.58	0.07%
 		080	Roanoke County	8	Rural Minor Collector			              	499	0.00%	0.00%	2.57	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	499	0.00%	2.57	0.00%
 		080	Roanoke County	9	Rural Local System			              	40,713	0.06%	0.02%	172.57	0.27%	0.23%	547	0.00%	0.00%	5.47	0.05%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	41,260	0.02%	178.04	0.24%
 		080	Roanoke County	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	863,747	1.31%	0.39%	15.51	1.39%	0.02%	863,747	0.39%	15.51	0.02%
 		080	Roanoke County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	387,831	0.42%	0.17%	18.44	0.18%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	387,831	0.17%	18.44	0.02%
 		080	Roanoke County	16	Urban Minor Arterial			              	37,336	0.06%	0.02%	4.27	0.01%	0.01%	87,794	0.10%	0.04%	12.18	0.12%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	125,130	0.06%	16.45	0.02%
 		080	Roanoke County	17	Urban Collector			              	126,370	0.20%	0.06%	42.59	0.07%	0.06%	64,968	0.07%	0.03%	6.28	0.06%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	191,337	0.09%	48.87	0.07%
 		080	Roanoke County	19	Urban Local System			              	185,219	0.29%	0.08%	326.76	0.52%	0.44%	5,485	0.01%	0.00%	3.03	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	190,704	0.09%	329.79	0.44%
 		080	Roanoke County Total:						423,037	0.65%	0.19%	585.90	0.93%	0.79%	918,270	1.01%	0.41%	95.86	0.96%	0.13%	961,003	1.46%	0.43%	17.57	1.57%	0.02%	2,302,310	1.04%	699.33	0.94%
 		081	Rockbridge County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,352,959	2.06%	0.61%	47.97	4.29%	0.06%	1,352,959	0.61%	47.97	0.06%
 		081	Rockbridge County	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	174,205	0.19%	0.08%	53.18	0.53%	0.07%	0	0.00%	0.00%	0.00	0.00%	0.00%	174,205	0.08%	53.18	0.07%
 		081	Rockbridge County	7	Rural Major Collector			              	75,281	0.12%	0.03%	89.04	0.14%	0.12%	151,432	0.17%	0.07%	73.08	0.73%	0.10%	0	0.00%	0.00%	0.00	0.00%	0.00%	226,713	0.10%	162.12	0.22%
 		081	Rockbridge County	8	Rural Minor Collector			              	13,812	0.02%	0.01%	42.22	0.07%	0.06%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	13,812	0.01%	42.22	0.06%
 		081	Rockbridge County	9	Rural Local System			              	105,505	0.16%	0.05%	522.29	0.83%	0.70%	3,104	0.00%	0.00%	6.31	0.06%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	108,608	0.05%	528.60	0.71%
 		081	Rockbridge County Total:						194,598	0.30%	0.09%	653.55	1.04%	0.88%	328,741	0.36%	0.15%	132.57	1.33%	0.18%	1,352,959	2.06%	0.61%	47.97	4.29%	0.06%	1,876,299	0.85%	834.09	1.12%
 		082	Rockingham County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	744,787	1.13%	0.34%	17.23	1.54%	0.02%	744,787	0.34%	17.23	0.02%
 		082	Rockingham County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	237,938	0.26%	0.11%	17.39	0.17%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	237,938	0.11%	17.39	0.02%
 		082	Rockingham County	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	408,915	0.45%	0.18%	98.42	0.99%	0.13%	0	0.00%	0.00%	0.00	0.00%	0.00%	408,915	0.18%	98.42	0.13%
 		082	Rockingham County	7	Rural Major Collector			              	247,180	0.38%	0.11%	166.70	0.26%	0.22%	184,358	0.20%	0.08%	38.77	0.39%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	431,538	0.19%	205.47	0.28%
 		082	Rockingham County	8	Rural Minor Collector			              	43,223	0.07%	0.02%	66.20	0.11%	0.09%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	43,223	0.02%	66.20	0.09%
 		082	Rockingham County	9	Rural Local System			              	172,792	0.27%	0.08%	624.89	0.99%	0.84%	3,441	0.00%	0.00%	7.16	0.07%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	176,233	0.08%	632.05	0.85%
 		082	Rockingham County	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	159,426	0.24%	0.07%	3.43	0.31%	0.00%	159,426	0.07%	3.43	0.00%
 		082	Rockingham County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	104,487	0.11%	0.05%	6.41	0.06%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	104,487	0.05%	6.41	0.01%
 		082	Rockingham County	16	Urban Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	61,147	0.07%	0.03%	7.82	0.08%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	61,147	0.03%	7.82	0.01%
 		082	Rockingham County	17	Urban Collector			              	64,132	0.10%	0.03%	18.56	0.03%	0.03%	4,888	0.01%	0.00%	0.87	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	69,020	0.03%	19.43	0.03%
 		082	Rockingham County	19	Urban Local System			              	22,379	0.03%	0.01%	36.79	0.06%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	22,379	0.01%	36.79	0.05%
 		082	Rockingham County Total:						549,706	0.85%	0.25%	913.14	1.45%	1.23%	1,005,175	1.10%	0.45%	176.84	1.77%	0.24%	904,213	1.38%	0.41%	20.66	1.85%	0.03%	2,459,094	1.11%	1,110.64	1.50%
 		083	Russell County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	372,424	0.41%	0.17%	35.47	0.36%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	372,424	0.17%	35.47	0.05%
 		083	Russell County	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	103,393	0.11%	0.05%	27.05	0.27%	0.04%	0	0.00%	0.00%	0.00	0.00%	0.00%	103,393	0.05%	27.05	0.04%
 		083	Russell County	7	Rural Major Collector			              	70,110	0.11%	0.03%	96.52	0.15%	0.13%	74,099	0.08%	0.03%	32.09	0.32%	0.04%	0	0.00%	0.00%	0.00	0.00%	0.00%	144,208	0.07%	128.61	0.17%
 		083	Russell County	8	Rural Minor Collector			              	10,354	0.02%	0.00%	27.72	0.04%	0.04%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	10,354	0.00%	27.72	0.04%
 		083	Russell County	9	Rural Local System			              	87,512	0.14%	0.04%	434.95	0.69%	0.59%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	87,512	0.04%	434.95	0.59%
 		083	Russell County	17	Urban Collector			              	0	0.00%	0.00%	0.00	0.00%	0.00%	1,572	0.00%	0.00%	0.45	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,572	0.00%	0.45	0.00%
 		083	Russell County	19	Urban Local System			              	91	0.00%	0.00%	0.20	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	91	0.00%	0.20	0.00%
 		083	Russell County Total:						168,067	0.26%	0.08%	559.39	0.89%	0.75%	551,488	0.60%	0.25%	95.06	0.95%	0.13%	0	0.00%	0.00%	0.00	0.00%	0.00%	719,554	0.32%	654.45	0.88%
 		084	Scott County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	215,165	0.24%	0.10%	17.01	0.17%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	215,165	0.10%	17.01	0.02%
 		084	Scott County	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	95,080	0.10%	0.04%	37.14	0.37%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	95,080	0.04%	37.14	0.05%
 		084	Scott County	7	Rural Major Collector			              	57,997	0.09%	0.03%	86.72	0.14%	0.12%	49,798	0.05%	0.02%	42.20	0.42%	0.06%	0	0.00%	0.00%	0.00	0.00%	0.00%	107,795	0.05%	128.92	0.17%
 		084	Scott County	8	Rural Minor Collector			              	9,257	0.01%	0.00%	28.87	0.05%	0.04%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	9,257	0.00%	28.87	0.04%
 		084	Scott County	9	Rural Local System			              	106,551	0.16%	0.05%	552.58	0.88%	0.75%	1,380	0.00%	0.00%	4.29	0.04%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	107,931	0.05%	556.87	0.75%
 		084	Scott County	12	Urban Principal Arterial - Other Freeways or Expressways			              	0	0.00%	0.00%	0.00	0.00%	0.00%	26,746	0.03%	0.01%	2.21	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	26,746	0.01%	2.21	0.00%
 		084	Scott County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	31,234	0.03%	0.01%	1.37	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	31,234	0.01%	1.37	0.00%
 		084	Scott County	16	Urban Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	26,303	0.03%	0.01%	3.36	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	26,303	0.01%	3.36	0.00%
 		084	Scott County	17	Urban Collector			              	14,481	0.02%	0.01%	4.83	0.01%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	14,481	0.01%	4.83	0.01%
 		084	Scott County	19	Urban Local System			              	1,853	0.00%	0.00%	14.35	0.02%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,853	0.00%	14.35	0.02%
 		084	Scott County Total:						190,138	0.29%	0.09%	687.35	1.09%	0.93%	445,705	0.49%	0.20%	107.58	1.08%	0.15%	0	0.00%	0.00%	0.00	0.00%	0.00%	635,844	0.29%	794.93	1.07%
 		085	Shenandoah County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,342,332	2.04%	0.61%	32.47	2.90%	0.04%	1,342,332	0.61%	32.47	0.04%
 		085	Shenandoah County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	60,513	0.07%	0.03%	11.98	0.12%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	60,513	0.03%	11.98	0.02%
 		085	Shenandoah County	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	5,966	0.01%	0.00%	0.94	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	5,966	0.00%	0.94	0.00%
 		085	Shenandoah County	7	Rural Major Collector			              	106,660	0.17%	0.05%	105.76	0.17%	0.14%	242,639	0.27%	0.11%	63.42	0.63%	0.09%	0	0.00%	0.00%	0.00	0.00%	0.00%	349,299	0.16%	169.18	0.23%
 		085	Shenandoah County	8	Rural Minor Collector			              	11,061	0.02%	0.00%	23.99	0.04%	0.03%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	11,061	0.00%	23.99	0.03%
 		085	Shenandoah County	9	Rural Local System			              	125,087	0.19%	0.06%	525.73	0.83%	0.71%	274	0.00%	0.00%	2.03	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	125,361	0.06%	527.76	0.71%
 		085	Shenandoah County Total:						242,808	0.38%	0.11%	655.48	1.04%	0.88%	309,391	0.34%	0.14%	78.37	0.78%	0.11%	1,342,332	2.04%	0.61%	32.47	2.90%	0.04%	1,894,531	0.85%	766.32	1.03%
 		086	Smyth County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	560,170	0.85%	0.25%	21.63	1.93%	0.03%	560,170	0.25%	21.63	0.03%
 		086	Smyth County	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	33,472	0.04%	0.02%	15.11	0.15%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	33,472	0.02%	15.11	0.02%
 		086	Smyth County	7	Rural Major Collector			              	75,498	0.12%	0.03%	73.67	0.12%	0.10%	100,601	0.11%	0.05%	55.98	0.56%	0.08%	0	0.00%	0.00%	0.00	0.00%	0.00%	176,099	0.08%	129.65	0.17%
 		086	Smyth County	8	Rural Minor Collector			              	14,545	0.02%	0.01%	20.83	0.03%	0.03%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	14,545	0.01%	20.83	0.03%
 		086	Smyth County	9	Rural Local System			              	129,089	0.20%	0.06%	375.82	0.60%	0.51%	1,645	0.00%	0.00%	5.87	0.06%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	130,734	0.06%	381.69	0.51%
 		086	Smyth County	16	Urban Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	24,905	0.03%	0.01%	4.74	0.05%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	24,905	0.01%	4.74	0.01%
 		086	Smyth County	17	Urban Collector			              	1,198	0.00%	0.00%	0.93	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,198	0.00%	0.93	0.00%
 		086	Smyth County	19	Urban Local System			              	2,245	0.00%	0.00%	5.08	0.01%	0.01%	0	0.00%	0.00%	0.09	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	2,245	0.00%	5.17	0.01%
