4,Richmond District,012,Brunswick County,8,Rural Minor Collector,,,              ,9,222,0.01%,0.00%,33.62,0.05%,0.05%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,9,222,0.00%,33.62,0.05%
4,Richmond District,012,Brunswick County,9,Rural Local System,,,              ,83,198,0.13%,0.04%,428.70,0.68%,0.58%,339,0.00%,0.00%,2.30,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,83,537,0.04%,431.00,0.58%
4,Richmond District,012,Brunswick County Total:,,,,,,193,326,0.30%,0.09%,589.98,0.94%,0.80%,317,548,0.35%,0.14%,89.68,0.90%,0.12%,409,903,0.62%,0.18%,20.77,1.86%,0.03%,920,777,0.42%,700.43,0.94%
4,Richmond District,018,Charles City County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,90,552,0.10%,0.04%,38.53,0.39%,0.05%,0,0.00%,0.00%,0.00,0.00%,0.00%,90,552,0.04%,38.53,0.05%
4,Richmond District,018,Charles City County,7,Rural Major Collector,,,              ,12,890,0.02%,0.01%,13.43,0.02%,0.02%,12,301,0.01%,0.01%,6.42,0.06%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,25,191,0.01%,19.85,0.03%
4,Richmond District,018,Charles City County,8,Rural Minor Collector,,,              ,16,804,0.03%,0.01%,15.62,0.02%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,16,804,0.01%,15.62,0.02%
4,Richmond District,018,Charles City County,9,Rural Local System,,,              ,37,398,0.06%,0.02%,109.03,0.17%,0.15%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,37,398,0.02%,109.03,0.15%
4,Richmond District,018,Charles City County Total:,,,,,,67,093,0.10%,0.03%,138.08,0.22%,0.19%,102,852,0.11%,0.05%,44.95,0.45%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,169,945,0.08%,183.03,0.25%
4,Richmond District,020,Chesterfield County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,142,119,0.16%,0.06%,8.00,0.08%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,142,119,0.06%,8.00,0.01%
4,Richmond District,020,Chesterfield County,6,Rural Minor Arterial,,,              ,93,441,0.14%,0.04%,21.30,0.03%,0.03%,40,320,0.04%,0.02%,1.36,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,133,761,0.06%,22.66,0.03%
4,Richmond District,020,Chesterfield County,7,Rural Major Collector,,,              ,104,001,0.16%,0.05%,62.31,0.10%,0.08%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,104,001,0.05%,62.31,0.08%
4,Richmond District,020,Chesterfield County,9,Rural Local System,,,              ,78,526,0.12%,0.04%,182.29,0.29%,0.25%,543,0.00%,0.00%,1.03,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,79,069,0.04%,183.32,0.25%
4,Richmond District,020,Chesterfield County,11,Urban Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,022,356,3.08%,0.91%,22.93,2.05%,0.03%,2,022,356,0.91%,22.93,0.03%
4,Richmond District,020,Chesterfield County,12,Urban Principal Arterial - Other Freeways or Expressways,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,2,087,161,2.28%,0.94%,46.57,0.47%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,087,161,0.94%,46.57,0.06%
4,Richmond District,020,Chesterfield County,14,Urban Principal Arterial - Other,,,              ,156,870,0.24%,0.07%,4.77,0.01%,0.01%,2,108,410,2.31%,0.95%,62.80,0.63%,0.08%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,265,280,1.02%,67.57,0.09%
4,Richmond District,020,Chesterfield County,16,Urban Minor Arterial,,,              ,864,856,1.34%,0.39%,105.91,0.17%,0.14%,148,893,0.16%,0.07%,18.44,0.18%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,013,748,0.46%,124.35,0.17%
4,Richmond District,020,Chesterfield County,17,Urban Collector,,,              ,555,776,0.86%,0.25%,141.42,0.22%,0.19%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,555,776,0.25%,141.42,0.19%
4,Richmond District,020,Chesterfield County,19,Urban Local System,,,              ,712,070,1.10%,0.32%,1,150.37,1.82%,1.55%,9,733,0.01%,0.00%,7.54,0.08%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,721,803,0.33%,1,157.91,1.56%
4,Richmond District,020,Chesterfield County Total:,,,,,,2,565,539,3.97%,1.16%,1,668.37,2.65%,2.25%,4,537,179,4.97%,2.05%,145.74,1.46%,0.20%,2,022,356,3.08%,0.91%,22.93,2.05%,0.03%,9,125,074,4.11%,1,837.04,2.48%
4,Richmond District,026,Dinwiddie County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,442,176,0.67%,0.20%,19.02,1.70%,0.03%,442,176,0.20%,19.02,0.03%
4,Richmond District,026,Dinwiddie County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,135,538,0.15%,0.06%,19.88,0.20%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,135,538,0.06%,19.88,0.03%
4,Richmond District,026,Dinwiddie County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,33,451,0.04%,0.02%,27.93,0.28%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,33,451,0.02%,27.93,0.04%
4,Richmond District,026,Dinwiddie County,7,Rural Major Collector,,,              ,69,824,0.11%,0.03%,90.78,0.14%,0.12%,56,889,0.06%,0.03%,18.81,0.19%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,126,713,0.06%,109.59,0.15%
4,Richmond District,026,Dinwiddie County,8,Rural Minor Collector,,,              ,18,506,0.03%,0.01%,48.15,0.08%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,18,506,0.01%,48.15,0.06%
4,Richmond District,026,Dinwiddie County,9,Rural Local System,,,              ,102,232,0.16%,0.05%,334.45,0.53%,0.45%,491,0.00%,0.00%,2.58,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,102,723,0.05%,337.03,0.45%
4,Richmond District,026,Dinwiddie County,11,Urban Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,569,741,0.87%,0.26%,11.36,1.01%,0.02%,569,741,0.26%,11.36,0.02%
4,Richmond District,026,Dinwiddie County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,102,889,0.11%,0.05%,6.68,0.07%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,102,889,0.05%,6.68,0.01%
4,Richmond District,026,Dinwiddie County,16,Urban Minor Arterial,,,              ,14,283,0.02%,0.01%,2.59,0.00%,0.00%,83,076,0.09%,0.04%,9.69,0.10%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,97,359,0.04%,12.28,0.02%
4,Richmond District,026,Dinwiddie County,17,Urban Collector,,,              ,34,642,0.05%,0.02%,20.43,0.03%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,34,642,0.02%,20.43,0.03%
4,Richmond District,026,Dinwiddie County,19,Urban Local System,,,              ,20,887,0.03%,0.01%,47.78,0.08%,0.06%,10,560,0.01%,0.00%,6.91,0.07%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,31,448,0.01%,54.69,0.07%
4,Richmond District,026,Dinwiddie County Total:,,,,,,260,374,0.40%,0.12%,544.18,0.86%,0.73%,422,894,0.46%,0.19%,92.48,0.93%,0.12%,1,011,917,1.54%,0.46%,30.38,2.71%,0.04%,1,695,185,0.76%,667.04,0.90%
4,Richmond District,037,Goochland County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,933,251,1.42%,0.42%,27.99,2.50%,0.04%,933,251,0.42%,27.99,0.04%
4,Richmond District,037,Goochland County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,246,648,0.27%,0.11%,6.53,0.07%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,246,648,0.11%,6.53,0.01%
4,Richmond District,037,Goochland County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,42,656,0.05%,0.02%,8.71,0.09%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,42,656,0.02%,8.71,0.01%
4,Richmond District,037,Goochland County,7,Rural Major Collector,,,              ,105,493,0.16%,0.05%,30.22,0.05%,0.04%,292,280,0.32%,0.13%,63.89,0.64%,0.09%,0,0.00%,0.00%,0.00,0.00%,0.00%,397,773,0.18%,94.11,0.13%
4,Richmond District,037,Goochland County,8,Rural Minor Collector,,,              ,38,226,0.06%,0.02%,27.81,0.04%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,38,226,0.02%,27.81,0.04%
4,Richmond District,037,Goochland County,9,Rural Local System,,,              ,104,032,0.16%,0.05%,272.27,0.43%,0.37%,2,019,0.00%,0.00%,6.61,0.07%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,106,051,0.05%,278.88,0.38%
4,Richmond District,037,Goochland County,19,Urban Local System,,,              ,582,0.00%,0.00%,3.65,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,582,0.00%,3.65,0.00%
4,Richmond District,037,Goochland County Total:,,,,,,248,333,0.38%,0.11%,333.95,0.53%,0.45%,583,603,0.64%,0.26%,85.74,0.86%,0.12%,933,251,1.42%,0.42%,27.99,2.50%,0.04%,1,765,186,0.80%,447.68,0.60%
4,Richmond District,042,Hanover County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,185,239,1.80%,0.53%,11.56,1.03%,0.02%,1,185,239,0.53%,11.56,0.02%
4,Richmond District,042,Hanover County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,146,555,0.16%,0.07%,7.58,0.08%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,146,555,0.07%,7.58,0.01%
4,Richmond District,042,Hanover County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,262,754,0.29%,0.12%,41.02,0.41%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,262,754,0.12%,41.02,0.06%
4,Richmond District,042,Hanover County,7,Rural Major Collector,,,              ,184,110,0.28%,0.08%,75.60,0.12%,0.10%,47,960,0.05%,0.02%,10.21,0.10%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,232,070,0.10%,85.81,0.12%
4,Richmond District,042,Hanover County,8,Rural Minor Collector,,,              ,96,653,0.15%,0.04%,84.67,0.13%,0.11%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,96,653,0.04%,84.67,0.11%
4,Richmond District,042,Hanover County,9,Rural Local System,,,              ,210,434,0.33%,0.09%,364.50,0.58%,0.49%,3,973,0.00%,0.00%,4.29,0.04%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,214,408,0.10%,368.79,0.50%
4,Richmond District,042,Hanover County,11,Urban Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,234,908,1.88%,0.56%,13.44,1.20%,0.02%,1,234,908,0.56%,13.44,0.02%
4,Richmond District,042,Hanover County,12,Urban Principal Arterial - Other Freeways or Expressways,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,32,320,0.04%,0.01%,1.33,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,32,320,0.01%,1.33,0.00%
4,Richmond District,042,Hanover County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,215,444,0.24%,0.10%,9.80,0.10%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,215,444,0.10%,9.80,0.01%
4,Richmond District,042,Hanover County,16,Urban Minor Arterial,,,              ,49,080,0.08%,0.02%,3.88,0.01%,0.01%,111,870,0.12%,0.05%,13.75,0.14%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,160,950,0.07%,17.63,0.02%
4,Richmond District,042,Hanover County,17,Urban Collector,,,              ,333,287,0.52%,0.15%,51.14,0.08%,0.07%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,333,287,0.15%,51.14,0.07%
4,Richmond District,042,Hanover County,19,Urban Local System,,,              ,127,415,0.20%,0.06%,243.15,0.39%,0.33%,303,0.00%,0.00%,1.27,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,127,718,0.06%,244.42,0.33%
4,Richmond District,042,Hanover County Total:,,,,,,1,000,979,1.55%,0.45%,822.94,1.31%,1.11%,821,180,0.90%,0.37%,89.25,0.89%,0.12%,2,420,147,3.68%,1.09%,25.00,2.23%,0.03%,4,242,306,1.91%,937.19,1.26%
4,Richmond District,043,Henrico County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,118,972,0.18%,0.05%,1.75,0.16%,0.00%,118,972,0.05%,1.75,0.00%
4,Richmond District,043,Henrico County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,3,629,0.00%,0.00%,1.72,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,3,629,0.00%,1.72,0.00%
4,Richmond District,043,Henrico County,7,Rural Major Collector,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,18,023,0.02%,0.01%,1.85,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,18,023,0.01%,1.85,0.00%
4,Richmond District,043,Henrico County,9,Rural Local System,,,              ,31,346,0.05%,0.01%,60.77,0.10%,0.08%,411,0.00%,0.00%,2.04,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,31,758,0.01%,62.81,0.08%
4,Richmond District,043,Henrico County,11,Urban Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,4,626,974,7.04%,2.09%,68.15,6.09%,0.09%,4,626,974,2.09%,68.15,0.09%
4,Richmond District,043,Henrico County,12,Urban Principal Arterial - Other Freeways or Expressways,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,354,199,0.39%,0.16%,14.98,0.15%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,354,199,0.16%,14.98,0.02%
4,Richmond District,043,Henrico County,14,Urban Principal Arterial - Other,,,              ,634,395,0.98%,0.29%,27.02,0.04%,0.04%,665,164,0.73%,0.30%,27.09,0.27%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,299,559,0.59%,54.11,0.07%
4,Richmond District,043,Henrico County,16,Urban Minor Arterial,,,              ,854,275,1.32%,0.39%,95.93,0.15%,0.13%,779,886,0.85%,0.35%,60.63,0.61%,0.08%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,634,161,0.74%,156.56,0.21%
4,Richmond District,043,Henrico County,17,Urban Collector,,,              ,369,808,0.57%,0.17%,103.80,0.16%,0.14%,64,824,0.07%,0.03%,6.45,0.06%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,434,632,0.20%,110.25,0.15%
4,Richmond District,043,Henrico County,19,Urban Local System,,,              ,1,055,198,1.63%,0.48%,1,043.66,1.66%,1.41%,4,917,0.01%,0.00%,4.96,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,060,115,0.48%,1,048.62,1.41%
4,Richmond District,043,Henrico County Total:,,,,,,2,945,024,4.56%,1.33%,1,331.18,2.11%,1.80%,1,891,053,2.07%,0.85%,119.72,1.20%,0.16%,4,745,946,7.22%,2.14%,69.90,6.24%,0.09%,9,582,022,4.32%,1,520.80,2.05%
4,Richmond District,055,Lunenburg County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,77,355,0.08%,0.03%,38.82,0.39%,0.05%,0,0.00%,0.00%,0.00,0.00%,0.00%,77,355,0.03%,38.82,0.05%
4,Richmond District,055,Lunenburg County,7,Rural Major Collector,,,              ,42,596,0.07%,0.02%,74.26,0.12%,0.10%,53,345,0.06%,0.02%,24.34,0.24%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,95,941,0.04%,98.60,0.13%
4,Richmond District,055,Lunenburg County,8,Rural Minor Collector,,,              ,6,411,0.01%,0.00%,34.55,0.05%,0.05%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,6,411,0.00%,34.55,0.05%
4,Richmond District,055,Lunenburg County,9,Rural Local System,,,              ,51,341,0.08%,0.02%,395.10,0.63%,0.53%,2,0.00%,0.00%,0.16,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,51,342,0.02%,395.26,0.53%
4,Richmond District,055,Lunenburg County Total:,,,,,,100,348,0.16%,0.05%,503.91,0.80%,0.68%,130,702,0.14%,0.06%,63.32,0.63%,0.09%,0,0.00%,0.00%,0.00,0.00%,0.00%,231,050,0.10%,567.23,0.76%
4,Richmond District,058,Mecklenburg County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,422,866,0.64%,0.19%,19.52,1.74%,0.03%,422,866,0.19%,19.52,0.03%
4,Richmond District,058,Mecklenburg County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,280,594,0.31%,0.13%,42.10,0.42%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,280,594,0.13%,42.10,0.06%
4,Richmond District,058,Mecklenburg County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,163,266,0.18%,0.07%,60.55,0.61%,0.08%,0,0.00%,0.00%,0.00,0.00%,0.00%,163,266,0.07%,60.55,0.08%
4,Richmond District,058,Mecklenburg County,7,Rural Major Collector,,,              ,97,255,0.15%,0.04%,130.96,0.21%,0.18%,75,924,0.08%,0.03%,53.26,0.53%,0.07%,0,0.00%,0.00%,0.00,0.00%,0.00%,173,179,0.08%,184.22,0.25%
4,Richmond District,058,Mecklenburg County,8,Rural Minor Collector,,,              ,6,589,0.01%,0.00%,32.17,0.05%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,6,589,0.00%,32.17,0.04%
4,Richmond District,058,Mecklenburg County,9,Rural Local System,,,              ,103,113,0.16%,0.05%,550.50,0.87%,0.74%,3,843,0.00%,0.00%,9.93,0.10%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,106,956,0.05%,560.43,0.76%
4,Richmond District,058,Mecklenburg County Total:,,,,,,206,958,0.32%,0.09%,713.63,1.13%,0.96%,523,627,0.57%,0.24%,165.84,1.66%,0.22%,422,866,0.64%,0.19%,19.52,1.74%,0.03%,1,153,451,0.52%,898.99,1.21%
4,Richmond District,063,New Kent County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,179,495,1.79%,0.53%,20.07,1.79%,0.03%,1,179,495,0.53%,20.07,0.03%
4,Richmond District,063,New Kent County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,79,296,0.09%,0.04%,7.71,0.08%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,79,296,0.04%,7.71,0.01%
4,Richmond District,063,New Kent County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,173,230,0.19%,0.08%,31.39,0.31%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,173,230,0.08%,31.39,0.04%
4,Richmond District,063,New Kent County,7,Rural Major Collector,,,              ,7,860,0.01%,0.00%,9.17,0.01%,0.01%,84,529,0.09%,0.04%,28.86,0.29%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,92,389,0.04%,38.03,0.05%
4,Richmond District,063,New Kent County,8,Rural Minor Collector,,,              ,22,497,0.03%,0.01%,23.57,0.04%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,22,497,0.01%,23.57,0.03%
4,Richmond District,063,New Kent County,9,Rural Local System,,,              ,61,627,0.10%,0.03%,184.43,0.29%,0.25%,116,0.00%,0.00%,0.80,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,61,744,0.03%,185.23,0.25%
4,Richmond District,063,New Kent County Total:,,,,,,91,985,0.14%,0.04%,217.17,0.34%,0.29%,337,172,0.37%,0.15%,68.76,0.69%,0.09%,1,179,495,1.79%,0.53%,20.07,1.79%,0.03%,1,608,652,0.73%,306.00,0.41%
4,Richmond District,067,Nottoway County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,260,957,0.29%,0.12%,37.20,0.37%,0.05%,0,0.00%,0.00%,0.00,0.00%,0.00%,260,957,0.12%,37.20,0.05%
4,Richmond District,067,Nottoway County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,30,299,0.03%,0.01%,12.66,0.13%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,30,299,0.01%,12.66,0.02%
4,Richmond District,067,Nottoway County,7,Rural Major Collector,,,              ,39,459,0.06%,0.02%,59.42,0.09%,0.08%,62,041,0.07%,0.03%,29.48,0.30%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,101,501,0.05%,88.90,0.12%
4,Richmond District,067,Nottoway County,8,Rural Minor Collector,,,              ,9,239,0.01%,0.00%,19.45,0.03%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,9,239,0.00%,19.45,0.03%
4,Richmond District,067,Nottoway County,9,Rural Local System,,,              ,51,052,0.08%,0.02%,230.01,0.36%,0.31%,1,482,0.00%,0.00%,4.32,0.04%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,52,534,0.02%,234.33,0.32%
4,Richmond District,067,Nottoway County Total:,,,,,,99,751,0.15%,0.04%,308.88,0.49%,0.42%,354,779,0.39%,0.16%,83.66,0.84%,0.11%,0,0.00%,0.00%,0.00,0.00%,0.00%,454,530,0.20%,392.54,0.53%
4,Richmond District,072,Powhatan County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,111,428,0.12%,0.05%,3.41,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,111,428,0.05%,3.41,0.00%
4,Richmond District,072,Powhatan County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,364,999,0.40%,0.16%,30.38,0.30%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,364,999,0.16%,30.38,0.04%
4,Richmond District,072,Powhatan County,7,Rural Major Collector,,,              ,195,358,0.30%,0.09%,71.92,0.11%,0.10%,42,125,0.05%,0.02%,17.57,0.18%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,237,483,0.11%,89.49,0.12%
4,Richmond District,072,Powhatan County,8,Rural Minor Collector,,,              ,17,697,0.03%,0.01%,19.25,0.03%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,17,697,0.01%,19.25,0.03%
4,Richmond District,072,Powhatan County,9,Rural Local System,,,              ,76,428,0.12%,0.03%,219.27,0.35%,0.30%,1,096,0.00%,0.00%,2.08,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,77,525,0.03%,221.35,0.30%
4,Richmond District,072,Powhatan County Total:,,,,,,289,483,0.45%,0.13%,310.44,0.49%,0.42%,519,648,0.57%,0.23%,53.44,0.53%,0.07%,0,0.00%,0.00%,0.00,0.00%,0.00%,809,131,0.36%,363.88,0.49%
4,Richmond District,074,Prince George County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,441,170,0.67%,0.20%,11.79,1.05%,0.02%,441,170,0.20%,11.79,0.02%
4,Richmond District,074,Prince George County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,79,958,0.09%,0.04%,6.20,0.06%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,79,958,0.04%,6.20,0.01%
4,Richmond District,074,Prince George County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,74,482,0.08%,0.03%,21.33,0.21%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,74,482,0.03%,21.33,0.03%
4,Richmond District,074,Prince George County,7,Rural Major Collector,,,              ,31,641,0.05%,0.01%,32.91,0.05%,0.04%,30,055,0.03%,0.01%,18.75,0.19%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,61,696,0.03%,51.66,0.07%
4,Richmond District,074,Prince George County,8,Rural Minor Collector,,,              ,13,501,0.02%,0.01%,26.85,0.04%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,13,501,0.01%,26.85,0.04%
4,Richmond District,074,Prince George County,9,Rural Local System,,,              ,39,855,0.06%,0.02%,156.03,0.25%,0.21%,4,928,0.01%,0.00%,9.11,0.09%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,44,783,0.02%,165.14,0.22%
4,Richmond District,074,Prince George County,11,Urban Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,483,757,0.74%,0.22%,17.80,1.59%,0.02%,483,757,0.22%,17.80,0.02%
4,Richmond District,074,Prince George County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,204,793,0.22%,0.09%,10.59,0.11%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,204,793,0.09%,10.59,0.01%
4,Richmond District,074,Prince George County,16,Urban Minor Arterial,,,              ,8,529,0.01%,0.00%,1.70,0.00%,0.00%,112,202,0.12%,0.05%,19.36,0.19%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,120,731,0.05%,21.06,0.03%
4,Richmond District,074,Prince George County,17,Urban Collector,,,              ,111,913,0.17%,0.05%,29.92,0.05%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,111,913,0.05%,29.92,0.04%
