ReportID:	1216	DataYear:	2012		ReportID:	1216	DataYear:	2012		ReportID:	1216	DataYear:	2012		ReportID:	1216	DataYear:	2012		ReportID:	1216	DataYear:	2012		ReportID:	1216	DataYear:	2012	Prepared	8/5/2013
 		124	City of Portsmouth	17	Urban Collector			              	130,112	0.21%	0.06%				0	0.00%	0.00%				0	0.00%	0.00%				130,112	0.06%		
 		124	City of Portsmouth	19	Urban Local System			              	184,965	0.29%	0.08%				8	0.00%	0.00%				0	0.00%	0.00%				184,973	0.08%		
 		124	City of Portsmouth Total:						486,786	0.77%	0.22%				819,178	0.89%	0.37%				375,607	0.57%	0.17%				1,681,572	0.76%		
 		126	City of Radford	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				84,303	0.09%	0.04%				0	0.00%	0.00%				84,303	0.04%		
 		126	City of Radford	16	Urban Minor Arterial			              	33,363	0.05%	0.02%				0	0.00%	0.00%				0	0.00%	0.00%				33,363	0.02%		
 		126	City of Radford	17	Urban Collector			              	6,275	0.01%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				6,275	0.00%		
 		126	City of Radford	19	Urban Local System			              	79,021	0.13%	0.04%				0	0.00%	0.00%				0	0.00%	0.00%				79,021	0.04%		
 		126	City of Radford Total:						118,660	0.19%	0.05%				84,303	0.09%	0.04%				0	0.00%	0.00%				202,963	0.09%		
 		127	City of Richmond	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				1,720,198	2.60%	0.78%				1,720,198	0.78%		
 		127	City of Richmond	12	Urban Principal Arterial - Other Freeways or Expressways			              	0	0.00%	0.00%				474,438	0.52%	0.21%				0	0.00%	0.00%				474,438	0.21%		
 		127	City of Richmond	14	Urban Principal Arterial - Other			              	18,101	0.03%	0.01%				894,446	0.97%	0.40%				0	0.00%	0.00%				912,547	0.41%		
 		127	City of Richmond	16	Urban Minor Arterial			              	573,551	0.91%	0.26%				271,343	0.30%	0.12%				0	0.00%	0.00%				844,894	0.38%		
 		127	City of Richmond	17	Urban Collector			              	223,706	0.35%	0.10%				1,145	0.00%	0.00%				0	0.00%	0.00%				224,851	0.10%		
 		127	City of Richmond	19	Urban Local System			              	734,812	1.16%	0.33%				2,402	0.00%	0.00%				0	0.00%	0.00%				737,214	0.33%		
 		127	City of Richmond Total:						1,550,170	2.46%	0.70%				1,643,774	1.79%	0.74%				1,720,198	2.60%	0.78%				4,914,142	2.22%		
 		128	City of Roanoke	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				364,291	0.55%	0.16%				364,291	0.16%		
 		128	City of Roanoke	12	Urban Principal Arterial - Other Freeways or Expressways			              	0	0.00%	0.00%				185,090	0.20%	0.08%				0	0.00%	0.00%				185,090	0.08%		
 		128	City of Roanoke	14	Urban Principal Arterial - Other			              	6,168	0.01%	0.00%				540,701	0.59%	0.24%				0	0.00%	0.00%				546,870	0.25%		
 		128	City of Roanoke	16	Urban Minor Arterial			              	300,101	0.48%	0.14%				186,591	0.20%	0.08%				0	0.00%	0.00%				486,692	0.22%		
 		128	City of Roanoke	17	Urban Collector			              	151,866	0.24%	0.07%				15,062	0.02%	0.01%				0	0.00%	0.00%				166,928	0.08%		
 		128	City of Roanoke	19	Urban Local System			              	308,366	0.49%	0.14%				1,043	0.00%	0.00%				0	0.00%	0.00%				309,409	0.14%		
 		128	City of Roanoke Total:						766,501	1.21%	0.35%				928,487	1.01%	0.42%				364,291	0.55%	0.16%				2,059,279	0.93%		
 		129	City of Salem	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				22,579	0.03%	0.01%				22,579	0.01%		
 		129	City of Salem	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				201,981	0.22%	0.09%				0	0.00%	0.00%				201,981	0.09%		
 		129	City of Salem	16	Urban Minor Arterial			              	31,226	0.05%	0.01%				46,520	0.05%	0.02%				0	0.00%	0.00%				77,746	0.04%		
 		129	City of Salem	17	Urban Collector			              	31,336	0.05%	0.01%				20,180	0.02%	0.01%				0	0.00%	0.00%				51,516	0.02%		
 		129	City of Salem	19	Urban Local System			              	91,790	0.15%	0.04%				11	0.00%	0.00%				0	0.00%	0.00%				91,801	0.04%		
 		129	City of Salem Total:						154,352	0.24%	0.07%				268,692	0.29%	0.12%				22,579	0.03%	0.01%				445,624	0.20%		
 		132	City of Staunton	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				83,511	0.09%	0.04%				0	0.00%	0.00%				83,511	0.04%		
 		132	City of Staunton	16	Urban Minor Arterial			              	11,473	0.02%	0.01%				154,018	0.17%	0.07%				0	0.00%	0.00%				165,491	0.07%		
 		132	City of Staunton	17	Urban Collector			              	49,940	0.08%	0.02%				2,758	0.00%	0.00%				0	0.00%	0.00%				52,698	0.02%		
 		132	City of Staunton	19	Urban Local System			              	39,974	0.06%	0.02%				762	0.00%	0.00%				0	0.00%	0.00%				40,736	0.02%		
 		132	City of Staunton Total:						101,387	0.16%	0.05%				241,048	0.26%	0.11%				0	0.00%	0.00%				342,435	0.15%		
 		133	City of Suffolk	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				345,969	0.52%	0.16%				345,969	0.16%		
 		133	City of Suffolk	12	Urban Principal Arterial - Other Freeways or Expressways			              	0	0.00%	0.00%				655,108	0.71%	0.30%				0	0.00%	0.00%				655,108	0.30%		
 		133	City of Suffolk	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				1,042,934	1.13%	0.47%				0	0.00%	0.00%				1,042,934	0.47%		
 		133	City of Suffolk	16	Urban Minor Arterial			              	178,781	0.28%	0.08%				196,479	0.21%	0.09%				0	0.00%	0.00%				375,260	0.17%		
 		133	City of Suffolk	17	Urban Collector			              	97,574	0.15%	0.04%				15,290	0.02%	0.01%				0	0.00%	0.00%				112,864	0.05%		
 		133	City of Suffolk	19	Urban Local System			              	264,337	0.42%	0.12%				2,246	0.00%	0.00%				0	0.00%	0.00%				266,583	0.12%		
 		133	City of Suffolk Total:						540,692	0.86%	0.24%				1,912,056	2.08%	0.86%				345,969	0.52%	0.16%				2,798,717	1.27%		
 		134	City of Virginia Beach	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				1,982,529	3.00%	0.90%				1,982,529	0.90%		
 		134	City of Virginia Beach	14	Urban Principal Arterial - Other			              	230,477	0.37%	0.10%				1,218,085	1.32%	0.55%				0	0.00%	0.00%				1,448,561	0.65%		
 		134	City of Virginia Beach	16	Urban Minor Arterial			              	1,993,558	3.16%	0.90%				935,669	1.02%	0.42%				0	0.00%	0.00%				2,929,227	1.32%		
 		134	City of Virginia Beach	17	Urban Collector			              	711,725	1.13%	0.32%				0	0.00%	0.00%				0	0.00%	0.00%				711,725	0.32%		
 		134	City of Virginia Beach	19	Urban Local System			              	814,628	1.29%	0.37%				5,749	0.01%	0.00%				0	0.00%	0.00%				820,377	0.37%		
 		134	City of Virginia Beach Total:						3,750,389	5.94%	1.70%				2,159,503	2.35%	0.98%				1,982,529	3.00%	0.90%				7,892,420	3.57%		
 		136	City of Waynesboro	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				102,051	0.15%	0.05%				102,051	0.05%		
 		136	City of Waynesboro	14	Urban Principal Arterial - Other			              	17,621	0.03%	0.01%				83,185	0.09%	0.04%				0	0.00%	0.00%				100,806	0.05%		
 		136	City of Waynesboro	16	Urban Minor Arterial			              	45,923	0.07%	0.02%				47,452	0.05%	0.02%				0	0.00%	0.00%				93,375	0.04%		
 		136	City of Waynesboro	17	Urban Collector			              	40,562	0.06%	0.02%				13,113	0.01%	0.01%				0	0.00%	0.00%				53,675	0.02%		
 		136	City of Waynesboro	19	Urban Local System			              	37,345	0.06%	0.02%				369	0.00%	0.00%				0	0.00%	0.00%				37,714	0.02%		
 		136	City of Waynesboro Total:						141,452	0.22%	0.06%				144,119	0.16%	0.07%				102,051	0.15%	0.05%				387,621	0.18%		
 		137	City of Williamsburg	12	Urban Principal Arterial - Other Freeways or Expressways			              	0	0.00%	0.00%				13,715	0.01%	0.01%				0	0.00%	0.00%				13,715	0.01%		
 		137	City of Williamsburg	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				79,867	0.09%	0.04%				0	0.00%	0.00%				79,867	0.04%		
 		137	City of Williamsburg	16	Urban Minor Arterial			              	44,504	0.07%	0.02%				65,125	0.07%	0.03%				0	0.00%	0.00%				109,630	0.05%		
 		137	City of Williamsburg	17	Urban Collector			              	8,952	0.01%	0.00%				8,228	0.01%	0.00%				0	0.00%	0.00%				17,181	0.01%		
 		137	City of Williamsburg	19	Urban Local System			              	33,972	0.05%	0.02%				4,650	0.01%	0.00%				0	0.00%	0.00%				38,621	0.02%		
 		137	City of Williamsburg Total:						87,428	0.14%	0.04%				171,586	0.19%	0.08%				0	0.00%	0.00%				259,014	0.12%		
 		138	City of Winchester	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				4,291	0.01%	0.00%				4,291	0.00%		
 		138	City of Winchester	14	Urban Principal Arterial - Other			              	22,847	0.04%	0.01%				91,751	0.10%	0.04%				0	0.00%	0.00%				114,598	0.05%		
 		138	City of Winchester	16	Urban Minor Arterial			              	64,076	0.10%	0.03%				45,611	0.05%	0.02%				0	0.00%	0.00%				109,686	0.05%		
 		138	City of Winchester	17	Urban Collector			              	55,543	0.09%	0.03%				5,303	0.01%	0.00%				0	0.00%	0.00%				60,847	0.03%		
 		138	City of Winchester	19	Urban Local System			              	88,726	0.14%	0.04%				0	0.00%	0.00%				0	0.00%	0.00%				88,726	0.04%		
 		138	City of Winchester Total:						231,192	0.37%	0.10%				142,665	0.16%	0.06%				4,291	0.01%	0.00%				378,148	0.17%		
									63,134,968	100.00%	28.54%				91,975,757	100.00%	41.58%				66,087,821	100.00%	29.88%				221,198,546	100.00%		



'Secondary' includes those routes in the VDOT secondary system,  (unnumbered) routes maintained by Arlington and Henrico Counties and unnumbered routes maintained by cities and towns.
'Primary' includes those routes designated as 'US', 'SR' (Virginia State Route) and Frontage Roads.
'Primary' also includes the named federal parkways (George Washington Pkwy, Colonial Pkwy, Blue Ridge Pkwy, Skyline Drive) and the Dulles Access road.
'Interstate' includes those routes in the Interstate System.
Road Length values temporarilly not included in this report pending publication of official road length values.

ReportID:	1216	DataYear:	2012		ReportID:	1216	DataYear:	2012		ReportID:	1216	DataYear:	2012		ReportID:	1216	DataYear:	2012		ReportID:	1216	DataYear:	2012		ReportID:	1216	DataYear:	2012	Prepared	8/5/2013
